asin,title,product_link,price,image_url,rating,review_count,color_options,delivery_date,more_buying_choices_price,bought_in_past_month,used_and_new_offers
B0DP2D8T6Q,"Microsoft Surface Pro 6 Business Tablet PC, Touchscreen Notebook, 12.3"" (2736 X 1824) Display, Intel Core i5-8350U, 8GB DDR4 RAM, 128GB SSD, USB 3.0, Camera, Windows 10 Pro (Renewed)",https://www.amazon.com/Microsoft-Surface-Pro-Business-Touchscreen/dp/B0DP2D8T6Q/ref=sr_1_57?dib=eyJ2IjoiMSJ9.Kh6uHVcvwHbnWMdEpQn9CPeKLzHmvhTZaP9UvgeLhpD42Rsbf4PgHB4r-1Hl4w_nKCWeeVwxicSVzxsh3MgSX8-zt4y9rnCGKYbYgeVMhtLRwez5vdux3WBp_82B1ooPp5JlJmelre-yTCIHSPW8i8xqGRZgG0sNhsMAfsfnKYQjWVLLGyY13rYSpu-NDtt_IL_L5w5umJW-JOiTK3CgsIYLC5jeNXfuvOR_tea6YRD1HjBwVI3crjPFGy5BZJsmV6yQQPu-1dcIzavT0zVNvbD1gbpIzQ-TM_vbGRMFSGs.awtFXYjKFhsxbPlh1Wjw3_uiZ6iY4HM5tmxRFKD7Xac&dib_tag=se&qid=1751098097&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-57,$293.90,https://m.media-amazon.com/images/I/71VeC6KnnFL._AC_UL320_.jpg,3.0 out of 5 stars,1,,"Thu, Jul 3",,,
B0992G37PS,"Microsoft Surface Laptop 4 13.5-inch, Touch-Screen – Intel Core i7 - 16GB - 512GB Solid State Drive - Matte Black (Renewed)",https://www.amazon.com/Microsoft-Surface-Laptop-13-5-inmch-Touch-Screen/dp/B0992G37PS/ref=sr_1_58?dib=eyJ2IjoiMSJ9.Kh6uHVcvwHbnWMdEpQn9CPeKLzHmvhTZaP9UvgeLhpD42Rsbf4PgHB4r-1Hl4w_nKCWeeVwxicSVzxsh3MgSX8-zt4y9rnCGKYbYgeVMhtLRwez5vdux3WBp_82B1ooPp5JlJmelre-yTCIHSPW8i8xqGRZgG0sNhsMAfsfnKYQjWVLLGyY13rYSpu-NDtt_IL_L5w5umJW-JOiTK3CgsIYLC5jeNXfuvOR_tea6YRD1HjBwVI3crjPFGy5BZJsmV6yQQPu-1dcIzavT0zVNvbD1gbpIzQ-TM_vbGRMFSGs.awtFXYjKFhsxbPlh1Wjw3_uiZ6iY4HM5tmxRFKD7Xac&dib_tag=se&qid=1751098097&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-58,$518.96,https://m.media-amazon.com/images/I/71KETiTvIiL._AC_UL320_.jpg,4.4 out of 5 stars,44,,"Tue, Jul 1",$499.00,,(4+ used & new offers)
B0DSVY3CWM,"Microsoft Surface Pro 4 Tablet PC, 12.3"" (2736 X 1824) Touchscreen Notebook, Core i5-6300U, 4GB RAM, 128GB SSD, CAM, Windows 11 Pro (Renewed)",https://www.amazon.com/Microsoft-Surface-Pro-Touchscreen-Notebook/dp/B0DSVY3CWM/ref=sr_1_59?dib=eyJ2IjoiMSJ9.Kh6uHVcvwHbnWMdEpQn9CPeKLzHmvhTZaP9UvgeLhpD42Rsbf4PgHB4r-1Hl4w_nKCWeeVwxicSVzxsh3MgSX8-zt4y9rnCGKYbYgeVMhtLRwez5vdux3WBp_82B1ooPp5JlJmelre-yTCIHSPW8i8xqGRZgG0sNhsMAfsfnKYQjWVLLGyY13rYSpu-NDtt_IL_L5w5umJW-JOiTK3CgsIYLC5jeNXfuvOR_tea6YRD1HjBwVI3crjPFGy5BZJsmV6yQQPu-1dcIzavT0zVNvbD1gbpIzQ-TM_vbGRMFSGs.awtFXYjKFhsxbPlh1Wjw3_uiZ6iY4HM5tmxRFKD7Xac&dib_tag=se&qid=1751098097&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-59,$165.00,https://m.media-amazon.com/images/I/61wEaMfLY0L._AC_UL320_.jpg,3.3 out of 5 stars,4,,"Mon, Jul 7",,,
B07PQNC5ZP,"Microsoft Surface Pro 6 (Intel Core i5, 8GB RAM, 256 GB SSD) - Black (Renewed)",https://www.amazon.com/Microsoft-Surface-Pro-Intel-Core/dp/B07PQNC5ZP/ref=sr_1_60?dib=eyJ2IjoiMSJ9.Kh6uHVcvwHbnWMdEpQn9CPeKLzHmvhTZaP9UvgeLhpD42Rsbf4PgHB4r-1Hl4w_nKCWeeVwxicSVzxsh3MgSX8-zt4y9rnCGKYbYgeVMhtLRwez5vdux3WBp_82B1ooPp5JlJmelre-yTCIHSPW8i8xqGRZgG0sNhsMAfsfnKYQjWVLLGyY13rYSpu-NDtt_IL_L5w5umJW-JOiTK3CgsIYLC5jeNXfuvOR_tea6YRD1HjBwVI3crjPFGy5BZJsmV6yQQPu-1dcIzavT0zVNvbD1gbpIzQ-TM_vbGRMFSGs.awtFXYjKFhsxbPlh1Wjw3_uiZ6iY4HM5tmxRFKD7Xac&dib_tag=se&qid=1751098097&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-60,$249.00,https://m.media-amazon.com/images/I/41uHZr60DSL._AC_UL320_.jpg,3.7 out of 5 stars,135,,"Wed, Jul 2",$190.00,,(8+ used & new offers)
B0CVR1P5SP,Microsoft Surface PRO-8 Commercial Tablet (EBX-00004) 13-inch Touchscreen Pixelsense (2880x1920) i5-1145G7 8GB RAM 512GB SSD Windows 10 Professional Graphite,https://www.amazon.com/Microsoft-Commercial-Touchscreen-Pixelsense-Professional/dp/B0CVR1P5SP/ref=sr_1_61?dib=eyJ2IjoiMSJ9.Kh6uHVcvwHbnWMdEpQn9CPeKLzHmvhTZaP9UvgeLhpD42Rsbf4PgHB4r-1Hl4w_nKCWeeVwxicSVzxsh3MgSX8-zt4y9rnCGKYbYgeVMhtLRwez5vdux3WBp_82B1ooPp5JlJmelre-yTCIHSPW8i8xqGRZgG0sNhsMAfsfnKYQjWVLLGyY13rYSpu-NDtt_IL_L5w5umJW-JOiTK3CgsIYLC5jeNXfuvOR_tea6YRD1HjBwVI3crjPFGy5BZJsmV6yQQPu-1dcIzavT0zVNvbD1gbpIzQ-TM_vbGRMFSGs.awtFXYjKFhsxbPlh1Wjw3_uiZ6iY4HM5tmxRFKD7Xac&dib_tag=se&qid=1751098097&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-61,$969.99,https://m.media-amazon.com/images/I/61uX2Fuj9iL._AC_UL320_.jpg,,,,"Thu, Jul 3",$749.95,,(3 used & new offers)
B0CNPJPLMS,"Microsoft Surface Pro 6 Tablet PC, 12.3"" Touchscreen (2736x1824) Display, Core i5-8350 Up to 3.1GHz, 8GB RAM, 256GB SSD, Backlit Keyboard, WiFi, BT, CAM Windows 11 Pro (Renewed)",https://www.amazon.com/Microsoft-Surface-Touchscreen-BacklitKey-2736x1824/dp/B0CNPJPLMS/ref=sr_1_62?dib=eyJ2IjoiMSJ9.Kh6uHVcvwHbnWMdEpQn9CPeKLzHmvhTZaP9UvgeLhpD42Rsbf4PgHB4r-1Hl4w_nKCWeeVwxicSVzxsh3MgSX8-zt4y9rnCGKYbYgeVMhtLRwez5vdux3WBp_82B1ooPp5JlJmelre-yTCIHSPW8i8xqGRZgG0sNhsMAfsfnKYQjWVLLGyY13rYSpu-NDtt_IL_L5w5umJW-JOiTK3CgsIYLC5jeNXfuvOR_tea6YRD1HjBwVI3crjPFGy5BZJsmV6yQQPu-1dcIzavT0zVNvbD1gbpIzQ-TM_vbGRMFSGs.awtFXYjKFhsxbPlh1Wjw3_uiZ6iY4HM5tmxRFKD7Xac&dib_tag=se&qid=1751098097&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-62,,https://m.media-amazon.com/images/I/51fy4Va+4iL._AC_UL320_.jpg,3.9 out of 5 stars,10,,,,,
B084ZZLRLT,Microsoft Surface Pro 7 12.3in Touchscreen i7-1065G7 16GB RAM 512GB SSD Platinum (Renewed),https://www.amazon.com/NEW-Microsoft-Surface-Pro-Touch-Screen/dp/B084ZZLRLT/ref=sr_1_63?dib=eyJ2IjoiMSJ9.Kh6uHVcvwHbnWMdEpQn9CPeKLzHmvhTZaP9UvgeLhpD42Rsbf4PgHB4r-1Hl4w_nKCWeeVwxicSVzxsh3MgSX8-zt4y9rnCGKYbYgeVMhtLRwez5vdux3WBp_82B1ooPp5JlJmelre-yTCIHSPW8i8xqGRZgG0sNhsMAfsfnKYQjWVLLGyY13rYSpu-NDtt_IL_L5w5umJW-JOiTK3CgsIYLC5jeNXfuvOR_tea6YRD1HjBwVI3crjPFGy5BZJsmV6yQQPu-1dcIzavT0zVNvbD1gbpIzQ-TM_vbGRMFSGs.awtFXYjKFhsxbPlh1Wjw3_uiZ6iY4HM5tmxRFKD7Xac&dib_tag=se&qid=1751098097&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-63,$594.90,https://m.media-amazon.com/images/I/71kBlSKi3eL._AC_UL320_.jpg,3.9 out of 5 stars,38,,Jul 5 - 8,$585.00,,(4 new offers)
B0F9XGJJCT,"Microsoft Surface Pro 11 Copilot+ PC Tablet - 13"" - Qualcomm Snapdragon X Plus - 16 GB - 512 GB SSD - Windows 11 Pro - Black",https://www.amazon.com/Microsoft-Surface-Pro-Copilot-Tablet/dp/B0F9XGJJCT/ref=sr_1_64?dib=eyJ2IjoiMSJ9.Kh6uHVcvwHbnWMdEpQn9CPeKLzHmvhTZaP9UvgeLhpD42Rsbf4PgHB4r-1Hl4w_nKCWeeVwxicSVzxsh3MgSX8-zt4y9rnCGKYbYgeVMhtLRwez5vdux3WBp_82B1ooPp5JlJmelre-yTCIHSPW8i8xqGRZgG0sNhsMAfsfnKYQjWVLLGyY13rYSpu-NDtt_IL_L5w5umJW-JOiTK3CgsIYLC5jeNXfuvOR_tea6YRD1HjBwVI3crjPFGy5BZJsmV6yQQPu-1dcIzavT0zVNvbD1gbpIzQ-TM_vbGRMFSGs.awtFXYjKFhsxbPlh1Wjw3_uiZ6iY4HM5tmxRFKD7Xac&dib_tag=se&qid=1751098097&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-64,"$1,299.99",https://m.media-amazon.com/images/I/51pK6tQWvUL._AC_UL320_.jpg,,,,"Thu, Jul 3",,,
B0F9YNH72T,"Microsoft Surface Pro 10 Tablet - 13"" - vPro Technology - 64 GB - 1 TB SSD - Windows 11-5G - Platinum",https://www.amazon.com/Microsoft-Surface-Pro-Tablet-Technology/dp/B0F9YNH72T/ref=sr_1_65?dib=eyJ2IjoiMSJ9.Kh6uHVcvwHbnWMdEpQn9CPeKLzHmvhTZaP9UvgeLhpD42Rsbf4PgHB4r-1Hl4w_nKCWeeVwxicSVzxsh3MgSX8-zt4y9rnCGKYbYgeVMhtLRwez5vdux3WBp_82B1ooPp5JlJmelre-yTCIHSPW8i8xqGRZgG0sNhsMAfsfnKYQjWVLLGyY13rYSpu-NDtt_IL_L5w5umJW-JOiTK3CgsIYLC5jeNXfuvOR_tea6YRD1HjBwVI3crjPFGy5BZJsmV6yQQPu-1dcIzavT0zVNvbD1gbpIzQ-TM_vbGRMFSGs.awtFXYjKFhsxbPlh1Wjw3_uiZ6iY4HM5tmxRFKD7Xac&dib_tag=se&qid=1751098097&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-65,"$2,999.99",https://m.media-amazon.com/images/I/51fgjbnzhUL._AC_UL320_.jpg,,,,"Thu, Jul 3",,,
B08SHXJQCP,"Microsoft Surface Laptop Go 12.4"" Touchscreen, Intel Core i5-1035G1, 8GB RAM, 256GB SSD, Integrated Intel UHD Graphics, Windows 10 Home in S Mode, Platinum, 21D-00001 (Renewed)",https://www.amazon.com/Microsoft-Surface-Laptop-Go-Touchscreen/dp/B08SHXJQCP/ref=sr_1_66?dib=eyJ2IjoiMSJ9.Kh6uHVcvwHbnWMdEpQn9CPeKLzHmvhTZaP9UvgeLhpD42Rsbf4PgHB4r-1Hl4w_nKCWeeVwxicSVzxsh3MgSX8-zt4y9rnCGKYbYgeVMhtLRwez5vdux3WBp_82B1ooPp5JlJmelre-yTCIHSPW8i8xqGRZgG0sNhsMAfsfnKYQjWVLLGyY13rYSpu-NDtt_IL_L5w5umJW-JOiTK3CgsIYLC5jeNXfuvOR_tea6YRD1HjBwVI3crjPFGy5BZJsmV6yQQPu-1dcIzavT0zVNvbD1gbpIzQ-TM_vbGRMFSGs.awtFXYjKFhsxbPlh1Wjw3_uiZ6iY4HM5tmxRFKD7Xac&dib_tag=se&qid=1751098097&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-66,$317.99,https://m.media-amazon.com/images/I/61OvV27-44L._AC_UL320_.jpg,4.3 out of 5 stars,335,"['Platinum', 'ICE BLUE', 'Ice Blue']","Wed, Jul 2",,,
B0DS5ZZF7T,"Microsoft Surface Laptop 4 Computer, Core i7-1185G7, 16GB RAM, 512GB SSD, 13.5-Inch High-Performance Touchscreen, Backlit Keyboard, Windows 10 Pro, Black (Renewed)",https://www.amazon.com/Microsoft-i7-1185G7-13-5-Inch-High-Performance-Touchscreen/dp/B0DS5ZZF7T/ref=sr_1_67?dib=eyJ2IjoiMSJ9.Kh6uHVcvwHbnWMdEpQn9CPeKLzHmvhTZaP9UvgeLhpD42Rsbf4PgHB4r-1Hl4w_nKCWeeVwxicSVzxsh3MgSX8-zt4y9rnCGKYbYgeVMhtLRwez5vdux3WBp_82B1ooPp5JlJmelre-yTCIHSPW8i8xqGRZgG0sNhsMAfsfnKYQjWVLLGyY13rYSpu-NDtt_IL_L5w5umJW-JOiTK3CgsIYLC5jeNXfuvOR_tea6YRD1HjBwVI3crjPFGy5BZJsmV6yQQPu-1dcIzavT0zVNvbD1gbpIzQ-TM_vbGRMFSGs.awtFXYjKFhsxbPlh1Wjw3_uiZ6iY4HM5tmxRFKD7Xac&dib_tag=se&qid=1751098097&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-67,$394.00,https://m.media-amazon.com/images/I/61IgysXnqrL._AC_UL320_.jpg,3.4 out of 5 stars,4,,"Tue, Jul 1",$383.50,,(6 new offers)
B07BQFXW1F,"Microsoft Surface Pro (5th Gen) Intel Core i7, 16GB RAM, 512GB SSD (Renewed)",https://www.amazon.com/Microsoft-Surface-Intel-Core-512GB/dp/B07BQFXW1F/ref=sr_1_68?dib=eyJ2IjoiMSJ9.Kh6uHVcvwHbnWMdEpQn9CPeKLzHmvhTZaP9UvgeLhpD42Rsbf4PgHB4r-1Hl4w_nKCWeeVwxicSVzxsh3MgSX8-zt4y9rnCGKYbYgeVMhtLRwez5vdux3WBp_82B1ooPp5JlJmelre-yTCIHSPW8i8xqGRZgG0sNhsMAfsfnKYQjWVLLGyY13rYSpu-NDtt_IL_L5w5umJW-JOiTK3CgsIYLC5jeNXfuvOR_tea6YRD1HjBwVI3crjPFGy5BZJsmV6yQQPu-1dcIzavT0zVNvbD1gbpIzQ-TM_vbGRMFSGs.awtFXYjKFhsxbPlh1Wjw3_uiZ6iY4HM5tmxRFKD7Xac&dib_tag=se&qid=1751098097&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-68,$429.07,https://m.media-amazon.com/images/I/61MKObfvqfL._AC_UL320_.jpg,3.8 out of 5 stars,85,,"Mon, Jul 7",$341.99,,(6+ used & new offers)
B07TDPMRXD,Microsoft Surface Pro 6 Intel Core i5 8th Gen 8350U 8 GB Memory 256 GB SSD,https://www.amazon.com/Microsoft-Surface-Intel-Core-256GB/dp/B07TDPMRXD/ref=sr_1_69?dib=eyJ2IjoiMSJ9.Kh6uHVcvwHbnWMdEpQn9CPeKLzHmvhTZaP9UvgeLhpD42Rsbf4PgHB4r-1Hl4w_nKCWeeVwxicSVzxsh3MgSX8-zt4y9rnCGKYbYgeVMhtLRwez5vdux3WBp_82B1ooPp5JlJmelre-yTCIHSPW8i8xqGRZgG0sNhsMAfsfnKYQjWVLLGyY13rYSpu-NDtt_IL_L5w5umJW-JOiTK3CgsIYLC5jeNXfuvOR_tea6YRD1HjBwVI3crjPFGy5BZJsmV6yQQPu-1dcIzavT0zVNvbD1gbpIzQ-TM_vbGRMFSGs.awtFXYjKFhsxbPlh1Wjw3_uiZ6iY4HM5tmxRFKD7Xac&dib_tag=se&qid=1751098097&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-69,$269.99,https://m.media-amazon.com/images/I/41RcuM0obVL._AC_UL320_.jpg,4.0 out of 5 stars,187,,"Wed, Jul 2",$229.32,,(12+ used & new offers)
B0DTWKH89N,"Microsoft 2024 Surface Pro - Copilot+ Tablet (11th Edition) 13"" Snapdragon X-Elite 16GB RAM 512GB SSD Win 11 Home Platinum (Renewed)",https://www.amazon.com/Microsoft-2024-Surface-Pro-Snapdragon/dp/B0DTWKH89N/ref=sr_1_70?dib=eyJ2IjoiMSJ9.Kh6uHVcvwHbnWMdEpQn9CPeKLzHmvhTZaP9UvgeLhpD42Rsbf4PgHB4r-1Hl4w_nKCWeeVwxicSVzxsh3MgSX8-zt4y9rnCGKYbYgeVMhtLRwez5vdux3WBp_82B1ooPp5JlJmelre-yTCIHSPW8i8xqGRZgG0sNhsMAfsfnKYQjWVLLGyY13rYSpu-NDtt_IL_L5w5umJW-JOiTK3CgsIYLC5jeNXfuvOR_tea6YRD1HjBwVI3crjPFGy5BZJsmV6yQQPu-1dcIzavT0zVNvbD1gbpIzQ-TM_vbGRMFSGs.awtFXYjKFhsxbPlh1Wjw3_uiZ6iY4HM5tmxRFKD7Xac&dib_tag=se&qid=1751098097&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-70,$869.94,https://m.media-amazon.com/images/I/51hFokJ4JNL._AC_UL320_.jpg,,,,Jul 2 - 7,,,
B0DM1LQMBD,"Microsoft Surface Book 2, 13.5""(3000 x 2000) Touchscreen Laptop, NVIDIA GeForce GTX 1050, Core i7-8650U, 16 GB RAM, 512GB SSD, CAM, BT, Windows 10 Pro(Renewed)",https://www.amazon.com/Microsoft-Surface-Touchscreen-GeForce-i7-8650U/dp/B0DM1LQMBD/ref=sr_1_71?dib=eyJ2IjoiMSJ9.Kh6uHVcvwHbnWMdEpQn9CPeKLzHmvhTZaP9UvgeLhpD42Rsbf4PgHB4r-1Hl4w_nKCWeeVwxicSVzxsh3MgSX8-zt4y9rnCGKYbYgeVMhtLRwez5vdux3WBp_82B1ooPp5JlJmelre-yTCIHSPW8i8xqGRZgG0sNhsMAfsfnKYQjWVLLGyY13rYSpu-NDtt_IL_L5w5umJW-JOiTK3CgsIYLC5jeNXfuvOR_tea6YRD1HjBwVI3crjPFGy5BZJsmV6yQQPu-1dcIzavT0zVNvbD1gbpIzQ-TM_vbGRMFSGs.awtFXYjKFhsxbPlh1Wjw3_uiZ6iY4HM5tmxRFKD7Xac&dib_tag=se&qid=1751098097&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-71,$447.89,https://m.media-amazon.com/images/I/71TgtglZhmL._AC_UL320_.jpg,2.6 out of 5 stars,3,,"Wed, Jul 2",,,
B0FBWFPKT7,"Microsoft Surface Laptop 4 13.5-inch PixelSense Touchscreen Laptop Computer, AMD Ryzen 5 Surface Edition, 16GB RAM, 512GB SSD, Windows 11 Pro, Platinum (Renewed)",https://www.amazon.com/Microsoft-13-5-inch-PixelSense-Touchscreen-Computer/dp/B0FBWFPKT7/ref=sr_1_72?dib=eyJ2IjoiMSJ9.Kh6uHVcvwHbnWMdEpQn9CPeKLzHmvhTZaP9UvgeLhpD42Rsbf4PgHB4r-1Hl4w_nKCWeeVwxicSVzxsh3MgSX8-zt4y9rnCGKYbYgeVMhtLRwez5vdux3WBp_82B1ooPp5JlJmelre-yTCIHSPW8i8xqGRZgG0sNhsMAfsfnKYQjWVLLGyY13rYSpu-NDtt_IL_L5w5umJW-JOiTK3CgsIYLC5jeNXfuvOR_tea6YRD1HjBwVI3crjPFGy5BZJsmV6yQQPu-1dcIzavT0zVNvbD1gbpIzQ-TM_vbGRMFSGs.awtFXYjKFhsxbPlh1Wjw3_uiZ6iY4HM5tmxRFKD7Xac&dib_tag=se&qid=1751098097&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-72,$399.00,https://m.media-amazon.com/images/I/71V9XEkG2SL._AC_UL320_.jpg,,,,"Thu, Jul 3",,,
B081Y6ZX5X,Microsoft Surface Pro 7 12.3 inches 10th Gen Intel Core i3-1005G1 4GB RAM 128GB SSD - Platinum (Renewed),https://www.amazon.com/Microsoft-Surface-Intel-128GB-Platinum/dp/B081Y6ZX5X/ref=sr_1_73?dib=eyJ2IjoiMSJ9.Bm6yCA58ovVXWRrvan8DqMtOpqtXGfFljrHQUQdL2JmOwa4dIoXKxD7X_PdaSvEOD4DelSK0Ny8_JXxKn5bTJAWfg0Vw4oE0TPGPr997rERPZ5NO3ycdAHgER8NLAeAm_pVLuZvWSPVNNaC0D_oLFUnoNjksmopsJs6AkgmWoF47aolG1tscf6VG8uviEULQTN5jOcTT1qrzdyZSXh2D7iOGUcVWJrjvjfSCZiGvn99WQQ4Uum5i2MnvG3CPUGEj8ZgWd40tsjkjaF575HpbzjgrdA108HikgF3s3JqNF50.NWiiVyADcKcI6NjWOWhDwpE0sIEuIO41zkn6BjdFg1M&dib_tag=se&qid=1751098109&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-73,$254.36,https://m.media-amazon.com/images/I/71kBlSKi3eL._AC_UL320_.jpg,4.1 out of 5 stars,92,,"Thu, Jul 3",,,
B0DYR8XJ4Q,"Microsoft 2024 Surface Laptop 7th Edition, Copilot+ PC, 13.8in Snapdragon X-Elite 32GB RAM 1TB SSD Win 11H Black (Renewed)",https://www.amazon.com/Microsoft-Surface-Copilot-Snapdragon-X-Elite/dp/B0DYR8XJ4Q/ref=sr_1_74?dib=eyJ2IjoiMSJ9.Bm6yCA58ovVXWRrvan8DqMtOpqtXGfFljrHQUQdL2JmOwa4dIoXKxD7X_PdaSvEOD4DelSK0Ny8_JXxKn5bTJAWfg0Vw4oE0TPGPr997rERPZ5NO3ycdAHgER8NLAeAm_pVLuZvWSPVNNaC0D_oLFUnoNjksmopsJs6AkgmWoF47aolG1tscf6VG8uviEULQTN5jOcTT1qrzdyZSXh2D7iOGUcVWJrjvjfSCZiGvn99WQQ4Uum5i2MnvG3CPUGEj8ZgWd40tsjkjaF575HpbzjgrdA108HikgF3s3JqNF50.NWiiVyADcKcI6NjWOWhDwpE0sIEuIO41zkn6BjdFg1M&dib_tag=se&qid=1751098109&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-74,"$1,299.95",https://m.media-amazon.com/images/I/61Et9hmmK3L._AC_UL320_.jpg,,,,"Thu, Jul 3","$1,298.74",,(4 new offers)
B0DV177XNR,"Microsoft 2024 Surface Pro - Copilot+ Tablet (11th Edition) 13"" Snapdragon X-Elite 16GB RAM 512GB SSD Win 11 Home Black (Renewed)",https://www.amazon.com/Microsoft-2024-Surface-Pro-Snapdragon/dp/B0DV177XNR/ref=sr_1_75?dib=eyJ2IjoiMSJ9.Bm6yCA58ovVXWRrvan8DqMtOpqtXGfFljrHQUQdL2JmOwa4dIoXKxD7X_PdaSvEOD4DelSK0Ny8_JXxKn5bTJAWfg0Vw4oE0TPGPr997rERPZ5NO3ycdAHgER8NLAeAm_pVLuZvWSPVNNaC0D_oLFUnoNjksmopsJs6AkgmWoF47aolG1tscf6VG8uviEULQTN5jOcTT1qrzdyZSXh2D7iOGUcVWJrjvjfSCZiGvn99WQQ4Uum5i2MnvG3CPUGEj8ZgWd40tsjkjaF575HpbzjgrdA108HikgF3s3JqNF50.NWiiVyADcKcI6NjWOWhDwpE0sIEuIO41zkn6BjdFg1M&dib_tag=se&qid=1751098109&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-75,$949.00,https://m.media-amazon.com/images/I/71Z-SHEzEuL._AC_UL320_.jpg,,,,"Thu, Jul 3",,,
B07CGYFH14,"Microsoft Surface Pro 4 (128 GB, 4 GB RAM, Intel Core i5) + Microsoft Type Cover (Renewed)",https://www.amazon.com/Microsoft-Surface-Intel-Certified-Refurbished/dp/B07CGYFH14/ref=sr_1_76?dib=eyJ2IjoiMSJ9.Bm6yCA58ovVXWRrvan8DqMtOpqtXGfFljrHQUQdL2JmOwa4dIoXKxD7X_PdaSvEOD4DelSK0Ny8_JXxKn5bTJAWfg0Vw4oE0TPGPr997rERPZ5NO3ycdAHgER8NLAeAm_pVLuZvWSPVNNaC0D_oLFUnoNjksmopsJs6AkgmWoF47aolG1tscf6VG8uviEULQTN5jOcTT1qrzdyZSXh2D7iOGUcVWJrjvjfSCZiGvn99WQQ4Uum5i2MnvG3CPUGEj8ZgWd40tsjkjaF575HpbzjgrdA108HikgF3s3JqNF50.NWiiVyADcKcI6NjWOWhDwpE0sIEuIO41zkn6BjdFg1M&dib_tag=se&qid=1751098109&refinements=p_123%3A42439&rnid=85457740011&s=computers-intl-ship&sr=1-76,$176.00,https://m.media-amazon.com/images/I/5177639Ae7L._AC_UL320_.jpg,3.7 out of 5 stars,113,,"Thu, Jul 3",,,
